Id;DiaCaptura;PVP;PVP_Unidad_Medida;UltActualizacion
5325068;30/10/2019;2,69 €;26,90 € / el kilo;30/10/2019 01:50:39
5325086;29/10/2019;3,20 €;4,92 € / el kilo;30/10/2019 01:48:26
5325093;30/10/2019;3,99 €;7,98 € / el kilo;30/10/2019 01:50:39
5325091;30/10/2019;3,09 €;7,73 € / el kilo;30/10/2019 01:50:39
5325094;30/10/2019;2,85 €;21,92 € / el kilo;30/10/2019 01:50:40
5325090;30/10/2019;2,85 €;14,25 € / el kilo;30/10/2019 01:50:40
5325082;30/10/2019;2,79 €;13,95 € / el kilo;30/10/2019 01:50:40
5325069;30/10/2019;2,40 €;16,00 € / el kilo;30/10/2019 01:50:40
5325073;30/10/2019;2,20 €;22,00 € / el kilo;30/10/2019 01:50:40
5325079;29/10/2019;2,05 €;24,12 € / el kilo;30/10/2019 01:48:27
5325086;30/10/2019;3,20 €;4,92 € / el kilo;30/10/2019 01:50:39
5325079;30/10/2019;2,05 €;24,12 € / el kilo;30/10/2019 01:50:40
5325068;02/11/2019;2,69 €;26,90 € / el kilo;02/11/2019 14:28:27
5325071;02/11/2019;2,80 €;28,00 € / el kilo;02/11/2019 14:28:27
5325086;02/11/2019;3,20 €;4,92 € / el kilo;02/11/2019 14:28:27
5325093;02/11/2019;3,99 €;7,98 € / el kilo;02/11/2019 14:28:27
5325087;02/11/2019;3,75 €;9,38 € / el kilo;02/11/2019 14:28:27
5325091;02/11/2019;3,09 €;7,73 € / el kilo;02/11/2019 14:28:27
5325094;02/11/2019;2,85 €;21,92 € / el kilo;02/11/2019 14:28:28
5325067;02/11/2019;2,99 €;29,90 € / el kilo;02/11/2019 14:28:28
5325090;02/11/2019;2,85 €;14,25 € / el kilo;02/11/2019 14:28:28
5325082;02/11/2019;2,79 €;13,95 € / el kilo;02/11/2019 14:28:28
5325069;02/11/2019;2,40 €;16,00 € / el kilo;02/11/2019 14:28:28
5325073;02/11/2019;2,20 €;22,00 € / el kilo;02/11/2019 14:28:28
5325079;02/11/2019;2,05 €;24,12 € / el kilo;02/11/2019 14:28:28
7801010;02/11/2019;1,12 €;2,24 € / el kilo;02/11/2019 14:25:08
7841010;02/11/2019;1,35 €;4,50 € / el kilo;02/11/2019 14:25:08
7855500;02/11/2019;1,69 €;2,11 € / el kilo;02/11/2019 14:25:08
7891010;02/11/2019;1,65 €;3,30 € / el kilo;02/11/2019 14:25:08
7887910;02/11/2019;1,50 €;3,75 € / el kilo;02/11/2019 14:25:08
7803193;02/11/2019;0,39 €;4,33 € / el kilo;02/11/2019 14:25:08
9856060;02/11/2019;1,20 €;4,80 € / el kilo;02/11/2019 14:25:08
7803129;02/11/2019;3,49 €;3,49 €;02/11/2019 14:25:09
7803100;02/11/2019;1,25 €;6,25 € / el kilo;02/11/2019 14:25:09
7803212;02/11/2019;0,90 €;4,50 € / el kilo;02/11/2019 14:25:09
7803189;02/11/2019;2,19 €;4,38 € / el kilo;02/11/2019 14:25:09
7803229;02/11/2019;4,49 €;4,49 €;02/11/2019 14:25:09
7803191;02/11/2019;0,39 €;5,20 € / el kilo;02/11/2019 14:25:09
7803187;02/11/2019;4,99 €;90,73 € / el kilo;02/11/2019 14:25:09
7802145;02/11/2019;1,49 €;11,46 € / el kilo;02/11/2019 14:25:09
7837025;02/11/2019;1,04 €;2,60 € / el kilo;02/11/2019 14:25:09
7814010;02/11/2019;0,75 €;0,75 €;02/11/2019 14:25:09
7887186;02/11/2019;0,95 €;1,90 € / el kilo;02/11/2019 14:25:10
7810500;02/11/2019;1,99 €;1,99 €;02/11/2019 14:25:10
7860500;02/11/2019;1,15 €;1,15 €;02/11/2019 14:25:10
7887193;02/11/2019;1,29 €;1,29 €;02/11/2019 14:25:10
7853094;02/11/2019;0,79 €;3,16 € / el kilo;02/11/2019 14:25:10
7887192;02/11/2019;0,99 €;0,99 €;02/11/2019 14:25:10
7887120;02/11/2019;0,89 €;0,89 €;02/11/2019 14:25:10
7887191;02/11/2019;1,20 €;1,20 €;02/11/2019 14:25:10
7805010;02/11/2019;2,35 €;2,35 €;02/11/2019 14:25:11
7806010;02/11/2019;1,20 €;1,20 €;02/11/2019 14:25:11
7877098;02/11/2019;0,99 €;1,98 € / el kilo;02/11/2019 14:25:11
7877094;02/11/2019;0,75 €;5,00 € / el kilo;02/11/2019 14:25:11
7877097;02/11/2019;1,80 €;1,80 €;02/11/2019 14:25:11
7877010;02/11/2019;1,65 €;3,67 € / el kilo;02/11/2019 14:25:11
7888504;02/11/2019;1,49 €;3,72 € / el kilo;02/11/2019 14:25:11
7819050;02/11/2019;1,60 €;1,60 € / el kilo;02/11/2019 14:25:11
7817039;02/11/2019;0,62 €;0,62 €;02/11/2019 14:25:11
7817136;02/11/2019;1,50 €;1,50 € / el kilo;02/11/2019 14:25:12
7817090;02/11/2019;1,69 €;0,85 € / el kilo;02/11/2019 14:25:12
7817012;02/11/2019;0,90 €;3,60 € / el kilo;02/11/2019 14:25:12
7817010;02/11/2019;1,35 €;1,35 €;02/11/2019 14:25:12
7817081;02/11/2019;2,10 €;3,00 € / el kilo;02/11/2019 14:25:12
7817087;02/11/2019;1,99 €;1,99 €;02/11/2019 14:25:12
7817910;02/11/2019;1,15 €;4,60 € / el kilo;02/11/2019 14:25:12
7817078;02/11/2019;0,55 €;1,10 € / el kilo;02/11/2019 14:25:12
7817034;02/11/2019;0,75 €;0,75 € / el kilo;02/11/2019 14:25:12
7837034;02/11/2019;0,85 €;0,85 €;02/11/2019 14:25:13
7854010;02/11/2019;1,09 €;2,42 € / el kilo;02/11/2019 14:25:13
7854098;02/11/2019;1,55 €;3,88 € / el kilo;02/11/2019 14:25:13
7856982;02/11/2019;1,00 €;18,18 € / el kilo;02/11/2019 14:25:13
7856990;02/11/2019;2,43 €;24,30 € / el kilo;02/11/2019 14:25:13
9886816;02/11/2019;1,89 €;18,90 € / el kilo;02/11/2019 14:25:13
7894223;02/11/2019;2,99 €;14,95 € / el kilo;02/11/2019 14:25:13
7894211;02/11/2019;2,79 €;39,86 € / el kilo;02/11/2019 14:25:13
7827110;02/11/2019;1,09 €;3,11 € / el kilo;02/11/2019 14:25:14
7853098;02/11/2019;2,25 €;6,43 € / el kilo;02/11/2019 14:25:14
7853097;02/11/2019;1,60 €;3,20 € / el kilo;02/11/2019 14:25:14
7837016;02/11/2019;1,09 €;5,45 € / el kilo;02/11/2019 14:25:14
7853030;02/11/2019;1,05 €;3,00 € / el kilo;02/11/2019 14:25:14
7853010;02/11/2019;0,75 €;3,00 € / el kilo;02/11/2019 14:25:14
7853050;02/11/2019;0,75 €;3,00 € / el kilo;02/11/2019 14:25:14
7853051;02/11/2019;0,69 €;2,76 € / el kilo;02/11/2019 14:25:14
7853040;02/11/2019;1,15 €;3,54 € / el kilo;02/11/2019 14:25:14
7853084;02/11/2019;0,75 €;2,50 € / el kilo;02/11/2019 14:25:15
7883020;02/11/2019;0,79 €;1,58 € / el kilo;02/11/2019 14:25:15
7883098;02/11/2019;1,50 €;3,75 € / el kilo;02/11/2019 14:25:15
9263013;02/11/2019;1,59 €;10,60 € / el kilo;02/11/2019 14:25:15
9263080;02/11/2019;1,59 €;7,95 € / el kilo;02/11/2019 14:25:15
7889075;02/11/2019;1,45 €;6,59 € / el kilo;02/11/2019 14:25:15
7829018;02/11/2019;2,59 €;2,59 €;02/11/2019 14:25:15
7829020;02/11/2019;1,25 €;5,00 € / el kilo;02/11/2019 14:25:15
7829010;02/11/2019;1,17 €;3,90 € / el kilo;02/11/2019 14:25:15
7829093;02/11/2019;1,90 €;11,52 € / el kilo;02/11/2019 14:25:16
7829094;02/11/2019;1,75 €;7,00 € / el kilo;02/11/2019 14:25:16
7840500;02/11/2019;1,28 €;2,84 € / el kilo;02/11/2019 14:25:16
7885671;02/11/2019;4,35 €;14,50 € / el kilo;02/11/2019 14:25:16
7885673;02/11/2019;1,99 €;13,27 € / el kilo;02/11/2019 14:25:16
7885699;02/11/2019;9,25 €;9,25 €;02/11/2019 14:25:16
7885624;02/11/2019;2,49 €;6,23 € / el kilo;02/11/2019 14:25:16
7885622;02/11/2019;1,39 €;6,95 € / el kilo;02/11/2019 14:25:16
7885628;02/11/2019;4,99 €;4,99 €;02/11/2019 14:25:17
7843098;02/11/2019;2,56 €;8,00 € / el kilo;02/11/2019 14:25:17
7843093;02/11/2019;9,25 €;9,25 €;02/11/2019 14:25:17
7843097;02/11/2019;3,99 €;19,95 € / el kilo;02/11/2019 14:25:17
7845089;02/11/2019;1,80 €;3,60 € / el kilo;02/11/2019 14:25:17
7845090;02/11/2019;1,86 €;3,72 € / el kilo;02/11/2019 14:25:17
7849089;02/11/2019;3,49 €;3,49 €;02/11/2019 14:25:17
7809010;02/11/2019;1,50 €;1,50 €;02/11/2019 14:25:17
7837092;02/11/2019;2,25 €;2,25 €;02/11/2019 14:25:17
7813010;02/11/2019;1,29 €;1,29 €;02/11/2019 14:25:18
7865010;02/11/2019;1,20 €;1,20 €;02/11/2019 14:25:18
7873520;02/11/2019;1,50 €;3,75 € / el kilo;02/11/2019 14:25:18
7873559;02/11/2019;1,35 €;7,50 € / el kilo;02/11/2019 14:25:18
7873588;02/11/2019;2,25 €;2,25 €;02/11/2019 14:25:18
7873110;02/11/2019;1,79 €;1,79 €;02/11/2019 14:25:18
7873089;02/11/2019;1,99 €;1,99 €;02/11/2019 14:25:18
7873079;02/11/2019;2,17 €;2,17 €;02/11/2019 14:25:18
7873203;02/11/2019;1,29 €;2,58 € / el kilo;02/11/2019 14:25:19
7808010;02/11/2019;1,89 €;1,89 €;02/11/2019 14:25:19
9299030;02/11/2019;2,25 €;2,25 €;02/11/2019 14:25:19
7861082;02/11/2019;1,15 €;1,15 € / el kilo;02/11/2019 14:25:19
7861060;02/11/2019;3,69 €;1,23 € / el kilo;02/11/2019 14:25:19
7861101;02/11/2019;3,69 €;1,85 € / el kilo;02/11/2019 14:25:19
7861075;02/11/2019;3,75 €;1,25 € / el kilo;02/11/2019 14:25:19
7861105;02/11/2019;4,15 €;0,83 € / el kilo;02/11/2019 14:25:19
7861062;02/11/2019;5,20 €;1,30 € / el kilo;02/11/2019 14:25:19
7861059;02/11/2019;3,69 €;1,23 € / el kilo;02/11/2019 14:25:20
7861051;02/11/2019;3,69 €;1,23 € / el kilo;02/11/2019 14:25:20
7861033;02/11/2019;3,15 €;1,05 € / el kilo;02/11/2019 14:25:20
7861020;02/11/2019;0,53 €;0,53 €;02/11/2019 14:25:20
7894982;02/11/2019;1,00 €;3,33 € / el kilo;02/11/2019 14:25:20
7894952;02/11/2019;1,75 €;17,50 € / el kilo;02/11/2019 14:25:20
7894972;02/11/2019;1,75 €;17,50 € / el kilo;02/11/2019 14:25:20
7894963;02/11/2019;1,49 €;11,92 € / el kilo;02/11/2019 14:25:20
7894980;02/11/2019;1,00 €;6,67 € / el kilo;02/11/2019 14:25:21
7894967;02/11/2019;1,75 €;17,50 € / el kilo;02/11/2019 14:25:21
7894977;02/11/2019;0,99 €;7,92 € / el kilo;02/11/2019 14:25:21
7894979;02/11/2019;1,00 €;20,00 € / el kilo;02/11/2019 14:25:21
7894935;02/11/2019;1,69 €;13,52 € / el kilo;02/11/2019 14:25:21
7894971;02/11/2019;2,79 €;13,61 € / el kilo;02/11/2019 14:25:21
7894943;02/11/2019;2,79 €;13,61 € / el kilo;02/11/2019 14:25:21
7894954;02/11/2019;2,89 €;16,06 € / el kilo;02/11/2019 14:25:21
7894965;02/11/2019;2,89 €;9,03 € / el kilo;02/11/2019 14:25:22
7894974;02/11/2019;0,60 €;2,40 € / el kilo;02/11/2019 14:25:22
7894949;02/11/2019;1,99 €;11,37 € / el kilo;02/11/2019 14:25:22
7894973;02/11/2019;0,99 €;5,66 € / el kilo;02/11/2019 14:25:22
7894937;02/11/2019;1,99 €;13,27 € / el kilo;02/11/2019 14:25:22
7894964;02/11/2019;1,99 €;19,90 € / el kilo;02/11/2019 14:25:22
7894976;02/11/2019;0,99 €;9,90 € / el kilo;02/11/2019 14:25:22
7894934;02/11/2019;1,39 €;9,27 € / el kilo;02/11/2019 14:25:22
7894981;02/11/2019;1,25 €;8,33 € / el kilo;02/11/2019 14:25:22
7894968;02/11/2019;1,45 €;9,67 € / el kilo;02/11/2019 14:25:23
7894975;02/11/2019;0,99 €;4,95 € / el kilo;02/11/2019 14:25:23
7894983;02/11/2019;1,00 €;3,33 € / el kilo;02/11/2019 14:25:23
7894984;02/11/2019;0,79 €;3,16 € / el kilo;02/11/2019 14:25:23
7971174;02/11/2019;1,15 €;28,75 € / el kilo;02/11/2019 14:25:23
7971176;02/11/2019;1,15 €;28,75 € / el kilo;02/11/2019 14:25:23
7971175;02/11/2019;1,15 €;28,75 € / el kilo;02/11/2019 14:25:23
7971182;02/11/2019;1,15 €;28,75 € / el kilo;02/11/2019 14:25:23
7971177;02/11/2019;1,15 €;28,75 € / el kilo;02/11/2019 14:25:24
7869010;02/11/2019;0,50 €;10,00 € / el kilo;02/11/2019 14:25:24
7889030;02/11/2019;1,09 €;1,09 €;02/11/2019 14:25:24
7889010;02/11/2019;2,40 €;2,40 €;02/11/2019 14:25:24
7889068;02/11/2019;3,95 €;3,95 €;02/11/2019 14:25:24
7889130;02/11/2019;0,74 €;2,96 € / el kilo;02/11/2019 14:25:24
9878068;02/11/2019;1,99 €;3,98 € / el kilo;02/11/2019 14:25:24
7889120;02/11/2019;2,19 €;2,19 €;02/11/2019 14:25:25
7889050;02/11/2019;1,59 €;1,59 €;02/11/2019 14:25:25
7889095;02/11/2019;2,95 €;2,95 €;02/11/2019 14:25:25
7889058;02/11/2019;4,20 €;4,20 €;02/11/2019 14:25:25
7889071;02/11/2019;3,95 €;3,95 €;02/11/2019 14:25:25
7889059;02/11/2019;2,99 €;2,99 €;02/11/2019 14:25:25
7889089;02/11/2019;1,95 €;1,95 €;02/11/2019 14:25:25
7889097;02/11/2019;2,99 €;2,99 €;02/11/2019 14:25:25
9887121;02/11/2019;0,69 €;0,69 € / el kilo;02/11/2019 14:25:26
7893115;02/11/2019;1,39 €;1,39 €;02/11/2019 14:25:26
7893196;02/11/2019;2,10 €;2,80 € / el kilo;02/11/2019 14:25:26
7893125;02/11/2019;1,75 €;2,19 € / el kilo;02/11/2019 14:25:26
9299026;02/11/2019;3,75 €;3,75 €;02/11/2019 14:25:26
5325068;04/11/2019;2,69 €;26,90 € / el kilo;04/11/2019 00:07:13
5325071;04/11/2019;2,80 €;28,00 € / el kilo;04/11/2019 00:07:13
5325086;04/11/2019;3,20 €;4,92 € / el kilo;04/11/2019 00:07:13
5325093;04/11/2019;3,99 €;7,98 € / el kilo;04/11/2019 00:07:13
5325087;04/11/2019;3,75 €;9,38 € / el kilo;04/11/2019 00:07:13
5325091;04/11/2019;3,09 €;7,73 € / el kilo;04/11/2019 00:07:14
5325094;04/11/2019;2,85 €;21,92 € / el kilo;04/11/2019 00:07:14
5325067;04/11/2019;2,99 €;29,90 € / el kilo;04/11/2019 00:07:14
5325090;04/11/2019;2,85 €;14,25 € / el kilo;04/11/2019 00:07:14
5325082;04/11/2019;2,79 €;13,95 € / el kilo;04/11/2019 00:07:14
5325069;04/11/2019;2,40 €;16,00 € / el kilo;04/11/2019 00:07:14
5325073;04/11/2019;2,20 €;22,00 € / el kilo;04/11/2019 00:07:14
5325079;04/11/2019;2,05 €;24,12 € / el kilo;04/11/2019 00:07:14
5325068;05/11/2019;2,69 €;26,90 € / el kilo;05/11/2019 00:26:28
5325071;05/11/2019;2,80 €;28,00 € / el kilo;05/11/2019 00:26:28
5325086;05/11/2019;3,20 €;4,92 € / el kilo;05/11/2019 00:26:28
5325093;05/11/2019;3,99 €;7,98 € / el kilo;05/11/2019 00:26:28
5325087;05/11/2019;3,75 €;9,38 € / el kilo;05/11/2019 00:26:28
5325091;05/11/2019;3,09 €;7,73 € / el kilo;05/11/2019 00:26:28
5325094;05/11/2019;2,85 €;21,92 € / el kilo;05/11/2019 00:26:29
5325067;05/11/2019;2,99 €;29,90 € / el kilo;05/11/2019 00:26:29
5325090;05/11/2019;2,85 €;14,25 € / el kilo;05/11/2019 00:26:29
5325082;05/11/2019;2,79 €;13,95 € / el kilo;05/11/2019 00:26:29
5325069;05/11/2019;2,40 €;16,00 € / el kilo;05/11/2019 00:26:29
5325073;05/11/2019;2,20 €;22,00 € / el kilo;05/11/2019 00:26:29
5325079;05/11/2019;2,05 €;24,12 € / el kilo;05/11/2019 00:26:29
5230666;05/11/2019;6,99 €;4,99 € / el kilo;05/11/2019 00:56:03
5230667;05/11/2019;7,10 €;4,73 € / el kilo;05/11/2019 00:56:03
5230354;05/11/2019;5,85 €;1,46 € / el kilo;05/11/2019 00:56:03
5230640;05/11/2019;13,95 €;1,40 € / el kilo;05/11/2019 00:56:03
5230662;05/11/2019;17,95 €;6,41 € / el kilo;05/11/2019 00:56:03
5230312;05/11/2019;15,50 €;1,55 € / el kilo;05/11/2019 00:56:03
5230315;05/11/2019;5,35 €;1,78 € / el kilo;05/11/2019 00:56:03
5230314;05/11/2019;5,35 €;1,78 € / el kilo;05/11/2019 00:56:03
5230301;05/11/2019;3,95 €;2,63 € / el kilo;05/11/2019 00:56:03
5230664;05/11/2019;6,99 €;4,99 € / el kilo;05/11/2019 00:56:03
5230665;05/11/2019;6,99 €;4,99 € / el kilo;05/11/2019 00:56:04
5230310;05/11/2019;4,65 €;3,10 € / el kilo;05/11/2019 00:56:04
5230305;05/11/2019;2,95 €;3,69 € / el kilo;05/11/2019 00:56:04
5230307;05/11/2019;2,95 €;3,69 € / el kilo;05/11/2019 00:56:04
5230306;05/11/2019;2,95 €;3,69 € / el kilo;05/11/2019 00:56:04
5230675;05/11/2019;24,00 €;3,20 € / el kilo;05/11/2019 00:56:04
5230663;05/11/2019;5,45 €;3,63 € / el kilo;05/11/2019 00:56:04
5230303;05/11/2019;6,75 €;4,50 € / el kilo;05/11/2019 00:56:04
5230678;05/11/2019;6,95 €;4,63 € / el kilo;05/11/2019 00:56:04
5230330;05/11/2019;6,75 €;4,50 € / el kilo;05/11/2019 00:56:05
5230345;05/11/2019;13,95 €;1,40 € / el kilo;05/11/2019 00:56:05
5230671;05/11/2019;6,49 €;2,16 € / el kilo;05/11/2019 00:56:05
5230376;05/11/2019;6,49 €;2,16 € / el kilo;05/11/2019 00:56:05
5230320;05/11/2019;13,95 €;1,40 € / el kilo;05/11/2019 00:56:05
5230353;05/11/2019;19,40 €;1,29 € / el kilo;05/11/2019 00:56:05
5230685;05/11/2019;5,75 €;1,92 € / el kilo;05/11/2019 00:56:05
5230316;05/11/2019;3,89 €;2,59 € / el kilo;05/11/2019 00:56:05
5230699;05/11/2019;4,65 €;3,10 € / el kilo;05/11/2019 00:56:05
5230682;05/11/2019;11,95 €;3,98 € / el kilo;05/11/2019 00:56:05
5230686;05/11/2019;9,95 €;3,32 € / el kilo;05/11/2019 00:56:06
5230672;05/11/2019;11,90 €;3,97 € / el kilo;05/11/2019 00:56:06
5230653;05/11/2019;10,40 €;3,47 € / el kilo;05/11/2019 00:56:06
5230669;05/11/2019;10,40 €;3,47 € / el kilo;05/11/2019 00:56:06
5230681;05/11/2019;6,95 €;4,63 € / el kilo;05/11/2019 00:56:06
5230698;05/11/2019;3,35 €;0,84 € / el kilo;05/11/2019 00:56:06
5230692;05/11/2019;6,59 €;0,66 € / el kilo;05/11/2019 00:56:06
5230639;05/11/2019;5,85 €;1,46 € / el kilo;05/11/2019 00:56:06
5230631;05/11/2019;7,70 €;1,93 € / el kilo;05/11/2019 00:56:06
5230697;05/11/2019;10,49 €;0,52 € / el kilo;05/11/2019 00:56:07
5230693;05/11/2019;7,27 €;0,73 € / el kilo;05/11/2019 00:56:07
5230694;05/11/2019;3,85 €;0,96 € / el kilo;05/11/2019 00:56:07
5230676;05/11/2019;10,50 €;1,05 € / el kilo;05/11/2019 00:56:07
5230677;05/11/2019;15,95 €;1,06 € / el kilo;05/11/2019 00:56:07
5230372;05/11/2019;7,19 €;2,40 € / el kilo;05/11/2019 00:56:07
5230691;05/11/2019;2,82 €;0,56 € / el kilo;05/11/2019 00:56:07
5230668;05/11/2019;4,95 €;1,24 € / el kilo;05/11/2019 00:56:07
5230696;05/11/2019;2,99 €;1,50 € / el kilo;05/11/2019 00:56:07
5230670;05/11/2019;10,40 €;3,47 € / el kilo;05/11/2019 00:56:08
5230357;05/11/2019;5,45 €;3,63 € / el kilo;05/11/2019 00:56:08
5230673;05/11/2019;8,15 €;6,52 € / el kilo;05/11/2019 00:56:08
5230674;05/11/2019;14,25 €;4,75 € / el kilo;05/11/2019 00:56:08
1873689;05/11/2019;1,75 €;11,67 € / el kilo;05/11/2019 00:56:08
1873637;05/11/2019;1,15 €;1,15 €;05/11/2019 00:56:08
1873695;05/11/2019;1,90 €;15,08 € / el kilo;05/11/2019 00:56:08
1873649;05/11/2019;7,75 €;17,61 € / el kilo;05/11/2019 00:56:08
1873651;05/11/2019;1,45 €;7,25 € / el kilo;05/11/2019 00:56:08
1873675;05/11/2019;1,25 €;6,94 € / el kilo;05/11/2019 00:56:09
1873676;05/11/2019;1,25 €;7,14 € / el kilo;05/11/2019 00:56:09
1873644;05/11/2019;1,00 €;16,67 € / el kilo;05/11/2019 00:56:09
1873688;05/11/2019;1,75 €;3,50 € / el kilo;05/11/2019 00:56:09
1873656;05/11/2019;4,90 €;3,27 € / el kilo;05/11/2019 00:56:09
1873642;05/11/2019;2,95 €;42,14 € / el kilo;05/11/2019 00:56:09
1873657;05/11/2019;9,75 €;13,54 € / el kilo;05/11/2019 00:56:09
5230187;05/11/2019;2,45 €;13,61 € / el kilo;05/11/2019 00:56:09
1873662;05/11/2019;1,85 €;16,82 € / el kilo;05/11/2019 00:56:09
1873682;05/11/2019;1,29 €;18,43 € / el kilo;05/11/2019 00:56:09
1873648;05/11/2019;1,69 €;14,70 € / el kilo;05/11/2019 00:56:10
1873639;05/11/2019;1,69 €;14,70 € / el kilo;05/11/2019 00:56:10
1873643;05/11/2019;1,44 €;12,00 € / el kilo;05/11/2019 00:56:10
1873659;05/11/2019;1,85 €;26,43 € / el kilo;05/11/2019 00:56:10
1873650;05/11/2019;1,40 €;2,80 € / el kilo;05/11/2019 00:56:10
1873652;05/11/2019;1,29 €;2,58 € / el kilo;05/11/2019 00:56:10
1873653;05/11/2019;1,89 €;7,56 € / el kilo;05/11/2019 00:56:10
1873640;05/11/2019;3,15 €;11,67 € / el kilo;05/11/2019 00:56:10
1873638;05/11/2019;1,90 €;13,57 € / el kilo;05/11/2019 00:56:10
5230153;05/11/2019;2,25 €;5,63 € / el kilo;05/11/2019 00:56:20
5250099;05/11/2019;3,89 €;6,48 € / el kilo;05/11/2019 00:56:20
5230154;05/11/2019;2,45 €;6,13 € / el kilo;05/11/2019 00:56:21
5230152;05/11/2019;0,98 €;6,53 € / el kilo;05/11/2019 00:56:21
5230150;05/11/2019;2,45 €;8,17 € / el kilo;05/11/2019 00:56:21
5230151;05/11/2019;2,45 €;8,17 € / el kilo;05/11/2019 00:56:21
1873646;05/11/2019;1,82 €;4,55 € / el kilo;05/11/2019 00:56:21
5230528;05/11/2019;1,79 €;1,79 € / el kilo;05/11/2019 00:56:21
5230518;05/11/2019;1,79 €;1,79 € / el kilo;05/11/2019 00:56:21
5230155;05/11/2019;2,25 €;5,63 € / el kilo;05/11/2019 00:56:21
5230913;05/11/2019;2,50 €;3,13 € / el kilo;05/11/2019 00:56:21
5230164;05/11/2019;1,10 €;7,33 € / el kilo;05/11/2019 00:56:21
5230163;05/11/2019;1,00 €;6,67 € / el kilo;05/11/2019 00:56:22
5230168;05/11/2019;1,40 €;1,12 € / el kilo;05/11/2019 00:56:22
5230171;05/11/2019;0,89 €;1,11 € / el kilo;05/11/2019 00:56:22
5230157;05/11/2019;2,45 €;6,13 € / el kilo;05/11/2019 00:56:22
5230174;05/11/2019;1,00 €;6,67 € / el kilo;05/11/2019 00:56:22
5230177;05/11/2019;1,00 €;6,67 € / el kilo;05/11/2019 00:56:22
5230167;05/11/2019;0,59 €;1,97 € / el kilo;05/11/2019 00:56:22
5230166;05/11/2019;0,59 €;1,97 € / el kilo;05/11/2019 00:56:22
5230415;05/11/2019;1,36 €;4,53 € / el kilo;05/11/2019 00:56:22
5230416;05/11/2019;1,36 €;4,53 € / el kilo;05/11/2019 00:56:22
3003589;05/11/2019;1,36 €;4,53 € / el kilo;05/11/2019 00:56:23
5230162;05/11/2019;1,09 €;2,18 € / el kilo;05/11/2019 00:56:23
5230165;05/11/2019;0,50 €;3,33 € / el kilo;05/11/2019 00:56:23
5240343;05/11/2019;2,10 €;4,67 € / el kilo;05/11/2019 00:56:33
5240310;05/11/2019;3,95 €;4,94 € / el kilo;05/11/2019 00:56:33
5240314;05/11/2019;4,25 €;1,06 € / el kilo;05/11/2019 00:56:33
5240316;05/11/2019;2,19 €;1,10 € / el kilo;05/11/2019 00:56:33
5240317;05/11/2019;2,19 €;1,10 € / el kilo;05/11/2019 00:56:33
5240315;05/11/2019;4,25 €;1,06 € / el kilo;05/11/2019 00:56:33
5240308;05/11/2019;1,99 €;2,65 € / el kilo;05/11/2019 00:56:33
5240973;05/11/2019;7,99 €;2,66 € / el kilo;05/11/2019 00:56:33
5240330;05/11/2019;7,30 €;4,87 € / el kilo;05/11/2019 00:56:33
5240985;05/11/2019;3,50 €;2,33 € / el kilo;05/11/2019 00:56:34
5240395;05/11/2019;3,69 €;2,46 € / el kilo;05/11/2019 00:56:34
5240302;05/11/2019;3,50 €;4,38 € / el kilo;05/11/2019 00:56:34
5240322;05/11/2019;6,75 €;4,50 € / el kilo;05/11/2019 00:56:34
5240304;05/11/2019;3,50 €;4,38 € / el kilo;05/11/2019 00:56:34
5240320;05/11/2019;6,75 €;4,50 € / el kilo;05/11/2019 00:56:34
5240363;05/11/2019;3,95 €;4,94 € / el kilo;05/11/2019 00:56:34
5240328;05/11/2019;7,30 €;4,87 € / el kilo;05/11/2019 00:56:34
5240306;05/11/2019;2,09 €;5,23 € / el kilo;05/11/2019 00:56:34
5240312;05/11/2019;7,35 €;4,90 € / el kilo;05/11/2019 00:56:35
5240639;05/11/2019;4,00 €;2,67 € / el kilo;05/11/2019 00:56:35
5240369;05/11/2019;7,85 €;1,96 € / el kilo;05/11/2019 00:56:35
5240649;05/11/2019;4,00 €;2,67 € / el kilo;05/11/2019 00:56:35
5240370;05/11/2019;7,85 €;1,96 € / el kilo;05/11/2019 00:56:35
5240996;05/11/2019;3,95 €;4,94 € / el kilo;05/11/2019 00:56:35
5240992;05/11/2019;7,30 €;4,87 € / el kilo;05/11/2019 00:56:35
5240380;05/11/2019;3,50 €;2,33 € / el kilo;05/11/2019 00:56:35
5240368;05/11/2019;7,75 €;1,94 € / el kilo;05/11/2019 00:56:35
5240399;05/11/2019;7,75 €;1,94 € / el kilo;05/11/2019 00:56:36
5240379;05/11/2019;3,50 €;2,33 € / el kilo;05/11/2019 00:56:36
5240993;05/11/2019;6,75 €;4,50 € / el kilo;05/11/2019 00:56:36
5240389;05/11/2019;4,00 €;5,00 € / el kilo;05/11/2019 00:56:36
5240990;05/11/2019;7,25 €;4,83 € / el kilo;05/11/2019 00:56:36
5240386;05/11/2019;3,95 €;4,94 € / el kilo;05/11/2019 00:56:36
5240998;05/11/2019;2,09 €;5,23 € / el kilo;05/11/2019 00:56:36
5240333;05/11/2019;3,95 €;4,94 € / el kilo;05/11/2019 00:56:36
5240387;05/11/2019;4,00 €;5,00 € / el kilo;05/11/2019 00:56:36
5240994;05/11/2019;2,95 €;7,38 € / el kilo;05/11/2019 00:56:36
5240995;05/11/2019;2,85 €;3,56 € / el kilo;05/11/2019 00:56:37
8890597;05/11/2019;1,10 €;18,33 € / el kilo;05/11/2019 00:56:37
